Course Id,Course_Title,Is_Paid,Level,Published_Date,Subject,Content_Duration_hours,Num_Lectures,Price_USD,Reviews,Students
142666,Improved SEO with Rich Snippets and MicroData,Free,Intermediate Level,09/06/14,Web Development,1.0,13,0,228,11026
1170690,Introduction to Elm,Free,Intermediate Level,15/05/17,Web Development,1.0,20,0,28,1519
226534,WordPress Backup And Restore Fundamentals,Free,Intermediate Level,24/06/14,Web Development,1.0,24,0,131,13242
1121650,Angular 2 Routing: Up And Running,Free,Intermediate Level,21/02/17,Web Development,1.02,13,0,84,3357
1050632,"Complete Web Development with HTML, CSS and Javascript",Free,Intermediate Level,27/06/17,Web Development,2.0,10,0,16,2097
1113036,Mastering CSS 3.0 Selectors,Free,Intermediate Level,22/02/17,Web Development,2.0,13,0,63,4115
563668,Learn how to create a WordPress theme using Pinegrow,Free,Intermediate Level,27/07/15,Web Development,2.0,19,0,152,11812
1114060,Flask Tutorial Step by Step,Free,Intermediate Level,28/02/17,Web Development,2.0,19,0,171,4645
1211366,ES6 / EcmaScript 6 for beginners an introduction,Free,Intermediate Level,22/06/17,Web Development,2.0,21,0,19,3227
777654,Learn what's new in PHP 7,Free,Intermediate Level,04/04/16,Web Development,3.5,26,0,271,12336
309820,ASP.Net MVC Quick Start,Free,Intermediate Level,23/08/16,Web Development,5.5,65,0,1234,15092
73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,Paid,All Levels,12/08/13,Business Finance,1.0,5,20,1,71
74028,"CFA Level I Workshop 6: Alternatives, PM and Economics",Paid,All Levels,12/08/13,Business Finance,1.0,5,20,1,71
158140,9. Sinking Funds,Paid,All Levels,11/02/14,Business Finance,1.0,5,20,1,205
1178150,"Double Your Salary With Free, Local, Job Training Courses",Paid,All Levels,17/04/17,Business Finance,1.0,8,20,1,8
304420,Breakeven Analysis and Pricing,Paid,All Levels,21/09/14,Business Finance,1.0,10,20,2,27
900472,How To Earn Some Bitcoin Every Time You Use A Search Engine,Paid,All Levels,09/07/16,Business Finance,1.0,10,20,23,89
883394,Forex - Calculate Lot Size Like Pro,Paid,All Levels,20/06/16,Business Finance,1.0,11,20,14,543
258174,Accounting for Depreciation (Collage Level),Paid,All Levels,09/07/14,Business Finance,1.0,14,20,1,576
739972,Accounting Cycle: Learn the concepts in 60 minutes,Paid,All Levels,26/01/16,Business Finance,1.0,14,20,3,26
1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,Paid,All Levels,24/02/17,Business Finance,1.5,6,20,0,18
427040,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,Paid,All Levels,25/02/15,Business Finance,1.5,7,20,11,59
657050,Caza los Enormes Movimientos del Mercado,Paid,All Levels,11/11/15,Business Finance,1.5,13,20,2,6
166842,6. Annuities Due and Deferred,Paid,All Levels,24/02/14,Business Finance,1.5,16,20,0,170
273448,Learn How to Profit In Forex With Market Rhythms,Paid,All Levels,02/08/14,Business Finance,1.5,17,20,5,85
700140,Developing A Trading Strategy: Your Guide to Trading Success,Paid,All Levels,17/12/15,Business Finance,2.0,16,20,8,1044
479688,Cost Accounting Labour Costing (Professional Course Level),Paid,All Levels,20/04/15,Business Finance,2.0,24,20,1,1542
408894,Basics of Tax in India  (College Level),Paid,All Levels,31/01/15,Business Finance,2.0,28,20,5,718
737182,Estrategias de InversiÃ³n aplicadas al mundo del trading,Paid,All Levels,26/05/16,Business Finance,3.0,25,20,2,9
148028,Become a Career Day Trader: Asian-Pacific Futures Markets,Paid,All Levels,27/01/14,Business Finance,3.5,30,20,8,207
877968,Start-up financial modeling for non-finance professionals,Paid,All Levels,20/06/16,Business Finance,4.0,19,20,0,11
772950,Learn How to Trade The Stock Market,Paid,All Levels,02/03/16,Business Finance,4.0,41,20,3,984
562668,Financial Accounting Made Easy for All,Paid,All Levels,01/09/15,Business Finance,4.0,86,20,22,87
176136,Trade for a Living,Paid,All Levels,22/03/14,Business Finance,8.0,59,20,14,293
315716,15 Mandamientos para ganar dinero en Bolsa,Paid,All Levels,14/10/14,Business Finance,8.5,49,20,2,45
93850,Financial Modeling - Facebook Case Study,Paid,All Levels,01/10/13,Business Finance,1.5,13,25,3,9
997128,Estrategias de trading en bolsa,Paid,All Levels,09/12/16,Business Finance,2.0,14,25,2,15
54677,Revealed: Profitable Principles of Successful Traders,Paid,All Levels,18/05/13,Business Finance,3.0,26,25,5,1046
20185,The Complete Forex Trader,Paid,All Levels,01/10/12,Business Finance,7.0,46,25,142,1634
581498,Contabilidad Gubernamental en MÃ©xico,Paid,All Levels,14/08/15,Business Finance,3.5,24,30,22,270
129274,Aprende a Ganar Dinero en la Bolsa,Paid,All Levels,11/12/13,Business Finance,4.0,42,30,16,112
1078254,Tally ERP Complete Training in Urdu / Hindi,Paid,All Levels,02/02/17,Business Finance,5.0,51,30,2,5
1080466,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,Paid,All Levels,06/02/17,Business Finance,5.5,73,30,109,394
1193288,Accounting Simplified,Paid,All Levels,03/05/17,Business Finance,8.5,41,30,0,3
578534,The Intelligent Investor,Paid,All Levels,26/08/15,Business Finance,10.5,44,30,40,384
302484,A Practical Guide to Wealth Creation,Paid,All Levels,18/11/16,Business Finance,1.0,7,35,0,6
872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",Paid,All Levels,27/06/16,Business Finance,1.0,12,35,1,15
247940,Monetizing Your Website: How to Add Cost-Per-Action (CPA),Paid,All Levels,30/06/14,Business Finance,1.0,18,35,4,142
615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,Paid,All Levels,27/09/15,Business Finance,1.5,34,35,22,551
1174086,PrecificaÃ§Ã£o - Calculando valor de venda baseado nos custos,Paid,All Levels,18/04/17,Business Finance,3.0,46,35,3,32
764010,Learn to Trade Forex Naked Price Action Wammie Trade,Paid,All Levels,17/02/16,Business Finance,1.0,13,40,16,159
576636,Build your own Naked Trading Forex Robot,Paid,All Levels,11/08/15,Business Finance,2.0,19,40,28,315
932454,Contabilidad rÃ¡pida y eficaz,Paid,All Levels,17/08/16,Business Finance,2.0,60,40,60,379
434100,CFAÂ® Level 1 2014 â€“ FI,Paid,All Levels,08/03/15,Business Finance,4.5,49,40,0,149
323916,Learn How To use Channels to find amazing Forex Entries,Paid,All Levels,24/05/17,Business Finance,1.0,15,45,48,172
907416,Tudo sobre Investimentos em Renda Fixa,Paid,All Levels,22/08/16,Business Finance,2.0,16,45,145,689
390198,Get out of Debt - The Power of Using Compounding Interest,Paid,All Levels,11/01/15,Business Finance,2.0,7,50,3,1195
813516,Learn Financial Modeling from Scratch - Part 3,Paid,All Levels,07/04/16,Business Finance,2.0,22,50,0,2
179824,Equity Products,Paid,All Levels,11/03/14,Business Finance,2.5,16,50,17,426
813360,Learn Financial Modeling from Scratch - Part 2,Paid,All Levels,07/04/16,Business Finance,3.5,27,50,1,2
178776,Fixed Income Securities,Paid,All Levels,11/03/14,Business Finance,4.5,24,50,54,739
179820,Introduction to Futures & Options,Paid,All Levels,11/03/14,Business Finance,4.5,27,50,35,694
408232,CFAÂ® Level 1 2014 â€“ Quantitative Methods,Paid,All Levels,26/02/15,Business Finance,5.0,27,50,0,119
871358,Financial Modeling and Valuation: Complete Beginner to Pro,Paid,All Levels,20/06/16,Business Finance,5.0,28,50,46,249
528104,Stock Trading Strategies: Profitable Trading in 7 Days.,Paid,All Levels,15/06/15,Business Finance,5.5,27,50,10,80
65113,Professional Risk Manager (PRM) Certification: Level 4,Paid,All Levels,23/07/13,Business Finance,8.0,17,50,7,38
32908,Finance and Accounting for Startups,Paid,All Levels,14/01/13,Business Finance,12.5,75,50,92,1175
352782,ãƒˆãƒ¬ãƒ¼ãƒ‡ã‚£ãƒ³ã‚°ãƒ“ãƒ¥ãƒ¼å¾¹åº•æ”»ç•¥2017å¹´ç‰ˆ,Paid,All Levels,09/12/14,Business Finance,3.0,53,55,77,952
685190,Crowdfunding for Filmmakers,Paid,All Levels,01/12/15,Business Finance,4.0,30,65,6,32
1039930,"Wie Du, Dir auch mit kleinen BetrÃ¤gen ein VermÃ¶gen aufbaust",Paid,All Levels,14/12/16,Business Finance,7.0,53,70,3,187
1124276,Le bitcoin et la blockchain,Paid,All Levels,13/03/17,Business Finance,1.13,12,80,3,13
960786,ãƒã‚¤ãƒŠãƒªãƒ¼ã‚ªãƒ—ã‚·ãƒ§ãƒ³å–å¼•,Paid,All Levels,28/11/16,Business Finance,1.05,24,85,3,29
1021104,Aprenda a Investir seu Dinheiro,Paid,All Levels,20/01/17,Business Finance,2.5,19,85,28,150
644020,Curso de IniciaciÃ³n al Trading,Paid,All Levels,25/11/15,Business Finance,10.5,40,85,5,31
679238,Day Trading - Learn to Day Trade / Swing Trade In One Hour.,Paid,All Levels,27/11/15,Business Finance,1.5,29,95,25,335
1189592,Learn How To Successfully Trade Forex: In 5 Simple Steps,Paid,All Levels,03/05/17,Business Finance,8.5,44,95,7,64
1041926,How to Trade Forex like a Hedge Fund: Long FX Strategies,Paid,All Levels,23/03/17,Business Finance,1.5,32,115,5,504
597424,Sell like a Pro: Insider Secrets of Successful Selling!,Paid,All Levels,01/11/16,Business Finance,2.5,25,115,1,12
720994,GestÃ£o Financeira Para Pequenas e MÃ©dias Empresas,Paid,All Levels,28/01/16,Business Finance,4.5,45,115,230,1284
786984,Ð¢Ð¾Ñ€Ð³Ð¾Ð²Ð»Ñ Ð´ÐµÐ»ÑŒÑ‚Ð°-Ð½ÐµÐ¹Ñ‚Ñ€Ð°Ð»ÑŒÐ½Ñ‹Ð¼Ð¸ ÑÑ‚Ñ€ÐµÐ½Ð³Ð»Ð°Ð¼Ð¸,Paid,All Levels,10/03/16,Business Finance,1.5,25,150,6,23
769340,Ð¢Ð¾Ñ€Ð³Ð¾Ð²Ð»Ñ Ð¾Ð¿Ñ†Ð¸Ð¾Ð½Ð°Ð¼Ð¸: ÐšÐ°Ðº Ð·Ð°Ñ€Ð°Ð±Ð¾Ñ‚Ð°Ñ‚ÑŒ Ð½Ð° Ð²Ð¾Ð»Ð°Ñ‚Ð¸Ð»ÑŒÐ½Ð¾ÑÑ‚Ð¸,Paid,All Levels,25/02/16,Business Finance,2.0,29,150,5,20
1053462,Management Accounting A Complete Study,Paid,All Levels,29/12/16,Business Finance,17.5,158,150,3,133
765238,Trading AlgorÃ­tmico en Forex: Crea tu primer Robot de Forex!,Paid,All Levels,11/03/16,Business Finance,6.5,39,170,39,206
455120,Life Coach Business Basics: Finance and Operations,Paid,All Levels,27/08/15,Business Finance,3.5,54,195,4,397
801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",Paid,All Levels,29/03/16,Business Finance,5.0,33,195,41,225
188418,Tape Reading: Learn how to read the tape for day trading,Paid,All Levels,27/03/14,Business Finance,14.0,32,195,128,1013
975982,4 Easy Daily Forex Trades: A Recipe for Trading Success,Paid,All Levels,16/11/16,Business Finance,1.0,12,200,19,319
932274,The Ultimate Fibonacci Trading Plan for Forex and Stocks,Paid,All Levels,19/08/16,Business Finance,1.0,15,200,15,399
986272,Hedge Fund Trading Systems For Stocks - Part One,Paid,All Levels,29/10/16,Business Finance,1.5,21,200,8,52
1029322,Accounting and Business Basics,Paid,All Levels,19/01/17,Business Finance,2.0,10,200,0,5
876898,Forex - Help I cant Trade,Paid,All Levels,18/10/16,Business Finance,2.0,20,200,0,12
546656,How to Trade Commodity and Financial Futures for a Living!,Paid,All Levels,15/01/16,Business Finance,2.5,20,200,17,1240
645634,How to Build Profitable FOREX Automated Trading Strategies!,Paid,All Levels,10/11/15,Business Finance,2.5,21,200,8,358
521952,Ultimate Guide To Trading Engulfing Candlestick Strategy,Paid,All Levels,24/10/16,Business Finance,2.5,25,200,36,185
724596,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,Paid,All Levels,12/01/16,Business Finance,2.5,33,200,32,609
1253868,Complete Short Financial Ratio Course for Financial Analysis,Paid,All Levels,28/06/17,Business Finance,3.0,56,200,1,15
1227792,ContabilitÃ  Generale,Paid,All Levels,29/05/17,Business Finance,8.5,40,200,1,4
753154,Making Corporate Flyers in Photoshop,Paid,All Levels,05/02/16,Graphic Design,0.516666667,7,20,3,4
514496,Canva - Making Design Simple,Paid,All Levels,24/06/15,Graphic Design,0.533333333,15,20,4,509
640164,Doble exposiciÃ³n con Photoshop,Paid,All Levels,15/10/15,Graphic Design,0.566666667,5,20,0,36
479760,Podcast Cover Art | Design Like the Best,Paid,All Levels,21/04/15,Graphic Design,1.0,7,20,2,33
339560,How to design professional PowerPoint business presentation,Paid,All Levels,11/11/14,Graphic Design,1.0,7,20,7,286
371900,Learn to create Text fire effect in Adobe Photoshop,Paid,All Levels,19/12/14,Graphic Design,1.0,8,20,0,0
1031648,ØªØµÙ…ÙŠÙ… Ø§Ù„Ù‚ÙˆØ§Ù„Ø¨ Ø§Ù„Ø¯Ø§Ø¦Ø±ÙŠØ© Ø¨Ø§Ù„ÙÙŠØºØ§Ø³ | Circular Templates Vegas,Paid,All Levels,22/12/16,Graphic Design,1.0,9,20,2,5
16714,Color Basics for Print Designers,Paid,All Levels,23/04/12,Graphic Design,1.0,10,20,21,372
65596,Learn to create beautiful web interfaces and logos,Paid,All Levels,17/07/13,Graphic Design,1.0,10,20,76,1085
1114164,Affinity Designer - making seamless patterns,Paid,All Levels,20/02/17,Graphic Design,1.0,11,20,13,35
852060,Essential Skills for Designers - Adobe Bridge,Paid,All Levels,17/05/16,Graphic Design,1.0,13,20,5,14
934790,Adobe - Create a professional logo step-by-step (Farming),Paid,All Levels,18/08/16,Graphic Design,1.0,15,20,0,214
1171720,Learn to Create Deliverable Brand Identity Package,Paid,All Levels,12/04/17,Graphic Design,1.0,15,20,5,915
1219520,Adobe Illustrator T-Shirt Design for Merch by Amazon,Paid,All Levels,13/06/17,Graphic Design,1.0,15,20,44,390
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",Paid,All Levels,14/03/17,Graphic Design,1.0,16,20,25,1343
385462,Logo Designing for Your Business in an Hour,Paid,All Levels,05/01/15,Graphic Design,1.0,16,20,311,25277
508570,Step by Step Gif animation in Photoshop,Paid,All Levels,08/06/15,Graphic Design,1.0,17,20,2,518
517866,How to create gif animation in photoshop,Paid,All Levels,02/06/15,Graphic Design,1.0,18,20,0,34
1133764,The Art of Logo Design : Everything You Need to Know,Paid,All Levels,09/03/17,Graphic Design,1.0,18,20,0,0
907408,Morphing  with After Effect : Everything you need to know,Paid,All Levels,21/07/16,Graphic Design,1.0,18,20,10,421
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,Paid,All Levels,01/06/17,Graphic Design,1.0,19,20,0,1
475214,Text based Logo Design for Business Using Adobe Photoshop,Paid,All Levels,03/08/15,Graphic Design,1.0,19,20,25,4208
371490,Graphic Design: Create Animated GIF Ad Banners in Photoshop,Paid,All Levels,19/12/14,Graphic Design,1.0,20,20,44,6612
895394,How To Build Your Own Web Banner Design Business,Paid,All Levels,05/07/16,Graphic Design,1.0,21,20,7,5000
709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,Paid,All Levels,26/06/17,Graphic Design,1.0,26,20,1,380
995384,Professional Business Logo Design Using Free Online Tools,Paid,All Levels,31/10/16,Graphic Design,1.02,5,20,0,0
121490,FullPage: The Complete Guide to Flat Websites,Paid,All Levels,18/11/13,Graphic Design,1.03,13,20,14,817
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,Paid,All Levels,06/09/16,Graphic Design,1.03,20,20,42,1145
923902,Learn Photoshop for Design: 100% Practical Projects,Paid,All Levels,08/08/16,Graphic Design,1.07,12,20,5,651
570188,Low Poly Portrait Illustration,Paid,All Levels,04/08/15,Graphic Design,1.08,8,20,0,4
513782,Removing Backgrounds From Images using Adobe Photoshop,Paid,All Levels,03/06/15,Graphic Design,1.08,14,20,20,1768
249126,Logo Design Essentials,Paid,All Levels,29/06/14,Graphic Design,1.1,12,20,481,33205
579202,How to make Business Cards like a Pro,Paid,All Levels,11/08/15,Graphic Design,1.1,13,20,3,593
951912,Adobe - How to create a professional Video Title/ Web Banner,Paid,All Levels,07/09/16,Graphic Design,1.13,9,20,8,1606
395140,Design and Animate a Gamer UI,Paid,All Levels,15/01/15,Graphic Design,1.5,6,20,37,3481
456988,Graphic Design Bootcamp: Professional Workflow & Layout Tips,Paid,All Levels,26/03/15,Graphic Design,1.5,9,20,10,99
300466,Turn Your Photos Into Professional And Modern Artworks,Paid,All Levels,16/09/14,Graphic Design,1.5,12,20,11,1557
408118,Marvelous Logo Design,Paid,All Levels,29/01/15,Graphic Design,1.5,13,20,5,91
223884,åˆã‚ã¦ã®iDrawå…¥é–€,Paid,All Levels,11/06/14,Graphic Design,1.5,14,20,0,13
1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,Paid,All Levels,19/06/17,Graphic Design,1.5,16,20,0,0
366194,Complete Portrait and Figure Drawing (step-by-step),Paid,All Levels,17/12/14,Graphic Design,1.5,16,20,8,124
368958,Advanced Graphic Design-Photoshop CC 2014 for Photographers,Paid,All Levels,18/12/14,Graphic Design,1.5,19,20,11,314
145178,Learn Real Graphic Design,Paid,All Levels,17/01/14,Graphic Design,1.5,19,20,27,297
551964,Drawing for All Levels: How to Design Cartoon Women,Paid,All Levels,14/07/15,Graphic Design,1.5,20,20,2,5
935108,Adobe - Create a professional logo step-by-step (Beauty),Paid,All Levels,27/08/16,Graphic Design,1.5,21,20,27,2420
410974,Learn  After Effects and master 3d layers in after effects,Paid,All Levels,23/02/15,Graphic Design,1.5,29,20,2,987
574194,Manipulate Photos with GIMP,Paid,All Levels,09/08/15,Graphic Design,2.0,11,20,4,34
496430,Infographic Design: How To Create Your Own Infographic,Paid,All Levels,12/05/15,Graphic Design,2.0,13,20,8,84
637066,Learn Digital Drawing in Photoshop,Paid,All Levels,12/10/15,Graphic Design,2.0,13,20,15,1080
661628,Logo Design: Mastering the Wordmark,Paid,All Levels,09/11/15,Graphic Design,2.0,17,20,29,500
496302,Designing an eBook Cover that Sells,Paid,All Levels,08/05/15,Graphic Design,2.0,18,20,2,27
793000,Flat Design - Create Beautiful Flat Graphics In Photoshop,Paid,All Levels,20/03/16,Graphic Design,2.0,23,20,13,545
441106,"Photoshop tips and tricks, how to change clothes",Paid,All Levels,16/03/15,Graphic Design,2.0,26,20,4,837
388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,Paid,All Levels,08/01/15,Graphic Design,2.0,27,20,21,1452
1227748,create stunning Photoshop compositions in minutes,Paid,All Levels,07/06/17,Graphic Design,2.0,29,20,0,5
439968,Magazine Design: Start your own magazine in less than 24hrs,Paid,All Levels,22/03/15,Graphic Design,2.0,30,20,10,802
